release_id,artist_id,artist_name,album_name,release_date,release_category,edition_type,era,genre
rel_e05b25418f98,art_bea973110156,The Flaming Lips,Flowers of Neptune 6,2020-05-29,,,,
rel_c0b83408b006,art_bea973110156,The Flaming Lips,Giant Baby (feat. Mick Jones),2019-05-24,,,,
rel_8bb1d185511e,art_bea973110156,The Flaming Lips,Happy Xmas (War Is Over),2014-11-12,,,,
rel_dc2235df9efe,art_bea973110156,The Flaming Lips,Hear It Is,1986,,,,
rel_19e324b7df68,art_bea973110156,The Flaming Lips,Hit to Death in the Future Head,1992-08-07,,,,
rel_c2124b341628,art_bea973110156,The Flaming Lips,Home Thru Hell,2020-01-10,,,,
rel_546e292d6318,art_bea973110156,The Flaming Lips,Hope Hell High,2019-12-06,,,,
rel_2f091f742d25,art_bea973110156,The Flaming Lips,How??,2016-11-11,,,,
rel_d35c5daf85f9,art_bea973110156,The Flaming Lips,I Was Zapped by the Lucky Super Rainbow,2007-09-18,,,,
rel_61e1b74e1783,art_bea973110156,The Flaming Lips,Imagene Peise - Atlas Eets Christmas,2014-11-28,,,,
rel_e08b18d3e3ce,art_bea973110156,The Flaming Lips,In a Priest Driven Ambulance,1990,,,,
rel_8501be04c84b,art_bea973110156,The Flaming Lips,It Overtakes Me,2006-11-13,,,,
rel_c0fbda34e93d,art_bea973110156,The Flaming Lips,Killer Bee (feat. The Flaming Lips),2025-04-08,,,,
rel_eb8325a69dc4,art_bea973110156,The Flaming Lips,King's Mouth: Music and Songs,2019-04-13,,,,
rel_7ac7b2361932,art_bea973110156,The Flaming Lips,Late Night Tales: The Flaming Lips,2005-05-10,,,,
rel_e94ad5ab571e,art_bea973110156,The Flaming Lips,Little Drummer Boy / Peace on Earth,2019-11-08,,,,
rel_82b84e28666a,art_bea973110156,The Flaming Lips,Live at Austin City Limits Music Festival 2006,2006-11-07,,,,
rel_753e79234b3e,art_bea973110156,The Flaming Lips,Lucy in the Sky with Diamonds (feat. Miley Cyrus & Moby),2014-06-10,,,,
rel_4e2842bdd1a6,art_bea973110156,The Flaming Lips,Mother Please Don't Be Sad,2020-08-28,,,,
rel_a60c1495eac6,art_bea973110156,The Flaming Lips,Motherfuckers Got to Go,2020-02-21,,,,
rel_2193e1cd3552,art_bea973110156,The Flaming Lips,My Religion Is You,2020-06-26,,,,
rel_6e9fea357c5c,art_bea973110156,The Flaming Lips,Mystics Explained,2006-04-03,,,,
rel_ec8eb44a5258,art_bea973110156,The Flaming Lips,Oczy Mlody,2017-01-13,,,,
rel_b5b473c6ca19,art_bea973110156,The Flaming Lips,Peace Sword,2013-10-29,,,,
rel_0ebeb167ceef,art_bea973110156,The Flaming Lips,Psychiatric Explorations of the Fetus with Needles (Live in Seattle 1996),2015-09-25,,,,
rel_ce17813dce7f,art_bea973110156,The Flaming Lips,Put the Waterbug in the Policeman's Ear (2015 Remaster),2015-10-23,,,,
rel_f3f3efec7516,art_bea973110156,The Flaming Lips,Put the Waterbug in the Policeman's Ear (Live in Seattle 1996),2015-10-02,,,,
rel_a9e3cbe5199b,art_bea973110156,The Flaming Lips,Race for the Prize,1999,,,,
rel_54ffff318e63,art_bea973110156,The Flaming Lips,Satellite of You,1999,,,,
rel_332902c766ca,art_bea973110156,The Flaming Lips,Scratching the Door: The First Recordings of the Flaming Lips (2018 Remaster),2018-04-20,,,,
rel_4ad3942abf19,art_bea973110156,The Flaming Lips,Seeing the Unseeable: The Complete Studio Recordings of the Flaming Lips 1986-1990,2018-06-29,,,,
rel_0cb00e6d19e4,art_bea973110156,The Flaming Lips,She Don't Use Jelly,1993,,,,
rel_66fb280e9eb7,art_bea973110156,The Flaming Lips,Space Oddity,2016-04-15,,,,
rel_b9cb95e29908,art_bea973110156,The Flaming Lips,Sun Blows Up Today,2013-02-01,,,,
rel_2a423068c159,art_bea973110156,The Flaming Lips,Sunrise (Eyes of the Young),2016-12-16,,,,
rel_d2c21297add2,art_bea973110156,The Flaming Lips,Sunship Balloons (Live on BBC Radio 1 10/31/03),2022-10-21,,,,
rel_e73334a9a172,art_bea973110156,The Flaming Lips,Telepathic Surgery,1989,,,,
rel_d81929b15676,art_bea973110156,The Flaming Lips,The Captain,2018-05-11,,,,
rel_c26904d1ea89,art_bea973110156,The Flaming Lips,The Flaming Lips and Heady Fwends,2012-06-25,,,,
rel_237f4a87fcea,art_bea973110156,The Flaming Lips,The Flaming Lips And Stardeath And White Dwarfs With Henry Rollins And Peaches Doing Dark Side Of The Moon,2009-12-22,,,,
rel_20ed1176b75a,art_bea973110156,The Flaming Lips,The Flaming Lips Onboard the International Space Station Concert for Peace (Live),2017-01-13,,,,
rel_88a1f721a669,art_bea973110156,The Flaming Lips,The Golden Path,2003-09-15,,,,
rel_f00c6a1115bd,art_bea973110156,The Flaming Lips,The Ship Song,2021-11-11,,,,
rel_06fcfedaba6a,art_bea973110156,The Flaming Lips,The Soft Bulletin Companion,1999,,,,
rel_0f7c68242e64,art_bea973110156,The Flaming Lips,The Soft Bulletin: Live at Red Rocks (feat. The Colorado Symphony & André de Ridder),2019-11-29,,,,
rel_db9a23aa4761,art_bea973110156,The Flaming Lips,The Spark That Bled (feat. The Colorado Symphony & André de Ridder) [Live],2019-11-15,,,,
rel_39429d716152,art_bea973110156,The Flaming Lips,The Story of Yum Yum and Dragon,2019-05-10,,,,
rel_8738dc445e86,art_bea973110156,The Flaming Lips,The Terror,2013-04-12,,,,
rel_6518e8d9a8db,art_bea973110156,The Flaming Lips,This Here Giraffe,1995,,,,
rel_7c4cb1c9279b,art_bea973110156,The Flaming Lips,Transmissions From the Satellite Heart,1993-06-18,,,,
rel_745196510e62,art_bea973110156,The Flaming Lips,VOID [Video Overview In Deceleration] [Music],2005-08-23,,,,
rel_4bf9ca6af9ea,art_bea973110156,The Flaming Lips,Waitin' for a Superman (Live on WXPN),2003-04-24,,,,
rel_91ef9d13856f,art_bea973110156,The Flaming Lips,Wastin' Pigs,1992,,,,
rel_34bcc38bb9b2,art_bea973110156,The Flaming Lips,We a Famly,2017-01-06,,,,
rel_1ba649624d12,art_bea973110156,The Flaming Lips,We Can't Predict the Future,2018-04-27,,,,
rel_3d46f557e191,art_bea973110156,The Flaming Lips,We Only Have Tomorrow (Demo Version),2018-06-15,,,,
rel_f3b6871d0a74,art_bea973110156,The Flaming Lips,Where The Viaduct Looms,2021-11-26,,,,
rel_bf8f1d1dc155,art_bea973110156,The Flaming Lips,Will You Return / When You Come Down,2020-08-14,,,,
rel_4a84ac960de3,art_bea973110156,The Flaming Lips,With a Little Help from My Fwends,2014-10-24,,,,
rel_a97d6c6ae65f,art_bea973110156,The Flaming Lips,Yoshimi Battles the Pink Robots,2002-05-13,,,,
rel_231cc7b3adf4,art_bea973110156,The Flaming Lips,Yoshimi Battles the Pink Robots (20th Anniversary Deluxe Edition),2022-11-25,,,,
rel_e5fc013f97d3,art_bea973110156,The Flaming Lips,"Yoshimi Battles the Pink Robots Live at the OKC Zoo Amphitheatre, Aug. 30, 2024",2025-11-28,,,,
rel_445d73316d08,art_bea973110156,The Flaming Lips,Yoshimi Wins: Live Radio Sessions,2002-05-13,,,,
rel_8a499ac3ab61,art_bea973110156,The Flaming Lips,You n Me Sellin' Weed,2020-07-24,,,,
rel_21005ebd340c,art_bea973110156,The Flaming Lips,Zaireeka,1997-10-28,,,,
rel_a0087ed8c4ed,art_5d1f8437f0a1,The Goombas featuring George Clinton,Walk the Dinosaur,1993-05-28,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_d7d58b44c743,art_6118e515c558,The Holidays,All That Is Required,1968,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_063762280b19,art_6118e515c558,The Holidays,All Time High,2013-11-11,,,,
rel_573447565c24,art_6118e515c558,The Holidays,Golden Sky,2010-04-23,,,,
rel_08a24626890b,art_6118e515c558,The Holidays,Moonlight Hours,2009-11-16,,,,
rel_3278eb531afe,art_6118e515c558,The Holidays,Post Paradise,2010-09-24,,,,
rel_bf839c41a06d,art_6118e515c558,The Holidays,Real Feel,2014-02-21,,,,
rel_ea3013915b48,art_6118e515c558,The Holidays,The Holidays,2008-04-12,,,,
rel_5acc5e7091e6,art_6118e515c558,The Holidays,The Night Before Celebration,2025-12-19,,,,
rel_dd485f5fb83c,art_6118e515c558,The Holidays,Voices Drifting,2013-07-22,,,,
rel_9213b8f405fc,art_6118e515c558,The Holidays,When The Ship Goes Down,2008-10-04,,,,
rel_5b991e72d98f,art_054fe1c6cdf8,The J.B.'s,Doing It To Death,1973-01-01,,,,
rel_69647fe9982c,art_054fe1c6cdf8,The J.B.'s,Food For Thought,1972-06,original,standard,Classic P-Funk (1970–1981),"Soul, Funk, P-Funk"
rel_67468ad4ade4,art_054fe1c6cdf8,The J.B.'s,Groove Machine,2012-02-28,,,,
rel_1762c710e9b7,art_054fe1c6cdf8,The J.B.'s,Hustle With Speed,1975-01-01,,,,
rel_bc666c3b1f7b,art_054fe1c6cdf8,The J.B.'s,More Mess On My Thing,2019-12-06,,,,
rel_8af673d51bc2,art_054fe1c6cdf8,The J.B.'s,We Came to Play,2019-04-26,,,,
rel_6993e6bba811,art_8e5629f2525f,The Last Poets,Africanism,2024-11-29,,,,
rel_72e98aca196b,art_8e5629f2525f,The Last Poets,At Last,1973-07-01,,,,
rel_f6ecca10ee43,art_8e5629f2525f,The Last Poets,Chastisment,2001,,,,
rel_7292015cbddb,art_8e5629f2525f,The Last Poets,Delights Of The Garden,1977-01-01,,,,
rel_76709d64fe7e,art_8e5629f2525f,The Last Poets,Freedom Express,1988-12-31,,,,
rel_3bb7bff9b38f,art_8e5629f2525f,The Last Poets,Holy Terror,1993,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_2be91e745339,art_8e5629f2525f,The Last Poets,Oh My People,1985-12-31,,,,
rel_145d36d53d49,art_8e5629f2525f,The Last Poets,Put In This Skin,2017-02-04,,,,
rel_c815e32eddac,art_8e5629f2525f,The Last Poets,Rain Of Terror,2019-03-22,,,,
rel_b12caaf5624a,art_8e5629f2525f,The Last Poets,Right On! (Original Soundtrack),1971-07-01,,,,
rel_dda051f4083e,art_8e5629f2525f,The Last Poets,She Is,2018-05-11,,,,
rel_2af112d532b1,art_8e5629f2525f,The Last Poets,The Last Poets,1970-06-01,,,,
rel_97c84208293d,art_8e5629f2525f,The Last Poets,This Is Madness,1971-01-01,,,,
rel_6a04bcb28db4,art_8e5629f2525f,The Last Poets,Time Has Come,1997-04-15,,,,
rel_45be623e6c70,art_8e5629f2525f,The Last Poets,Two Little Boys,2024-11-01,,,,
rel_8a89858f74fe,art_8e5629f2525f,The Last Poets,Understand What Black Is (Remixes),2018-06-15,,,,
rel_13e64e76971a,art_8e5629f2525f,The Last Poets,Understand What Dub Is,2019-03-29,,,,
rel_701c059f1c0b,art_8e5629f2525f,The Last Poets,We Must Be Sacred,2018-10-12,,,,
rel_82b74a6dec5f,art_fce87748409e,The Mamas & The Papas,"Creeque Alley (Live On The Ed Sullivan Show, June 11, 1967)",2020-09-04,,,,
rel_5f7aa5520524,art_fce87748409e,The Mamas & The Papas,Dedicated To The One I Love,2023-02-14,,,,
rel_af3a5f5fa80d,art_fce87748409e,The Mamas & The Papas,Dedicated To The One I Love (Glen Nicholls Remix),2022-04-08,,,,
rel_3b9cdda96714,art_fce87748409e,The Mamas & The Papas,"Dedicated To The One I Love (Live On The Ed Sullivan Show, June 11, 1967)",2021-11-26,,,,
rel_8e4d3c279f7e,art_fce87748409e,The Mamas & The Papas,Dedicated To The One I Love (Silo x Bettina Bergström Remix),2022-04-08,,,,
rel_132f181db39c,art_fce87748409e,The Mamas & The Papas,Deliver,1967-01-01,,,,
rel_4971f879d07e,art_fce87748409e,The Mamas & The Papas,"I Call Your Name (Live On The Ed Sullivan Show, September 24, 1967)",2020-12-06,,,,
rel_b4a6b3faa491,art_fce87748409e,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,1966-03,,,,
rel_75dc6249313e,art_fce87748409e,The Mamas & The Papas,Live at the Monterey International Pop Festival,2024-11-22,,,,
rel_41e3e59e2a6e,art_fce87748409e,The Mamas & The Papas,"Monday, Monday (Live On The Ed Sullivan Show, September 24, 1967)",1967-09-24,,,,
rel_63a48eb17539,art_fce87748409e,The Mamas & The Papas,People Like Us,1971-11-01,,,,
rel_b721e99dc995,art_fce87748409e,The Mamas & The Papas,The Papas & The Mamas,1968-05-01,,,,
rel_5cb7dad742b9,art_fce87748409e,The Mamas & The Papas,"Twelve Thirty (Live On The Ed Sullivan Show, June 22, 1968)",2020-11-15,,,,
rel_fc79693d892d,art_fce87748409e,The Mamas & The Papas,"Words Of Love (Live On The Ed Sullivan Show, December 11, 1966)",2021-01-31,,,,
rel_368246f16a39,art_8c61debcea6f,The Parliaments,,1969,,,,
rel_74006bd36a50,art_8c61debcea6f,The Parliaments,(I Wanna) Testify,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_5679d173d9c8,art_8c61debcea6f,The Parliaments,A New Day Begins,1968,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_0fbb16875186,art_8c61debcea6f,The Parliaments,A New Day Begins,1968,reissue,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_ff704c07b441,art_8c61debcea6f,The Parliaments,A New Day Begins,1969,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_85257b77feb3,art_8c61debcea6f,The Parliaments,All Your Goodies Are Gone,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_7227ec349968,art_8c61debcea6f,The Parliaments,Baby I Owe You Something Good,2019-04-13,,,,
rel_35b3a31088f7,art_8c61debcea6f,The Parliaments,Good Old Music,1968,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_a5ac6710d922,art_8c61debcea6f,The Parliaments,Heart Trouble / That Was My Girl,1964-11,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_4fcc4f2e0fc7,art_8c61debcea6f,The Parliaments,Little Man,1967,compilation,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_12052ba92987,art_8c61debcea6f,The Parliaments,Lonely Island,1960,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_6452d2e5f989,art_8c61debcea6f,The Parliaments,Look At What I Almost Missed,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_445be7d8d756,art_8c61debcea6f,The Parliaments,Poor Willie / Party Boys,1959,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_138ccb97926c,art_8c61debcea6f,The Parliaments,Sgt. Pepper's Lonely Hearts Club Band,2018-01-01,,,,
rel_c73be50f6784,art_8c61debcea6f,The Parliaments,"Sunday Kind Of Love / The Wind (10"")",1956,original,demo,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_b671c0f23775,art_8f689750db67,The Space Cadets,Space Cadets,1981,,,,
rel_b482f17cc107,art_b0fa066a0349,The Unit,Demo,2016-05-31,,,,
rel_07bed8d0685b,art_b0fa066a0349,The Unit,Double Date,2001-10-15,,,,
rel_1f2b415182b1,art_b0fa066a0349,The Unit,Focussed,2020-11-15,,,,
rel_ca4aa9583fa6,art_b0fa066a0349,The Unit,Gunpoint,2006-11-13,,,,
rel_cf4b0a2c9f71,art_b0fa066a0349,The Unit,Hell of a ride,2020-11-15,,,,
rel_eb343b1922a9,art_b0fa066a0349,The Unit,Icu f hands,2020-11-15,,,,
rel_a6cfe688d708,art_b0fa066a0349,The Unit,Let the Nations,2015-10-08,,,,
rel_43ba967f6592,art_b0fa066a0349,The Unit,My Cheatin´ Heart / Sister,2002-10-07,,,,
rel_e613e1803c18,art_b0fa066a0349,The Unit,No Love,2019-01-15,,,,
rel_32933cb0c9d9,art_b0fa066a0349,The Unit,Sanity,2020-11-15,,,,
rel_f051319a747d,art_b0fa066a0349,The Unit,Special Versions,2020-12-18,,,,
rel_f1b36bff6b7d,art_b0fa066a0349,The Unit,The unit,2020-11-15,,,,
rel_7b911b6849e2,art_b0fa066a0349,The Unit,True story,2020-11-15,,,,
rel_94ebb9120ed1,art_b0fa066a0349,The Unit,We got it,2020-11-15,,,,
rel_a7f5497bf9c4,art_b0fa066a0349,The Unit,Where im from,2020-11-15,,,,
rel_c43711b10325,art_b0fa066a0349,The Unit,White Night,2004-09-20,,,,
rel_59869975dd60,art_cccfde584712,Theresa Lindsay,I'll Bet You,1966,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_cebe3ccc4389,art_7cccc95936ea,Third Rail,South Delta Space Age,1995,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_d9f0cd41fadf,art_479637f24df0,Third RailPA,Demo 2016,2016-06-23,,,,
rel_b186143b766d,art_479637f24df0,Third RailPA,Third Rail / Wrong Move Split,2018-01-14,,,,
rel_2827001abe87,art_479637f24df0,Third RailPA,Worn,2016-12-31,,,,
rel_71b4d7029cc2,art_6b3550f04b52,Tra'zae Clinton,BACKBOARDZ,2022-04-26,,,,
rel_05384160f124,art_6b3550f04b52,Tra'zae Clinton,BAD MAN,2023-05-01,,,,
rel_b179b4a372da,art_6b3550f04b52,Tra'zae Clinton,BURKIN BOY,2022-04-26,,,,
rel_fb100c26821e,art_6b3550f04b52,Tra'zae Clinton,COUS COUS: THE COLLECTION,2021-11-25,,,,
rel_13faf241d4fe,art_6b3550f04b52,Tra'zae Clinton,DEAD PREZIDENTZ,2025-05-31,,,,
rel_a7058a82aa7d,art_6b3550f04b52,Tra'zae Clinton,DEAL MONEY,2023-10-17,,,,
rel_4d4515f234b3,art_6b3550f04b52,Tra'zae Clinton,EYE CAN DIG IT,2023-05-01,,,,
rel_379364299874,art_6b3550f04b52,Tra'zae Clinton,FRANKADELIC,2023-10-26,,,,
rel_32c50f5f398a,art_6b3550f04b52,Tra'zae Clinton,FREAK OUT,2023-10-26,,,,
rel_e7906c08368d,art_6b3550f04b52,Tra'zae Clinton,GET RICH,2022-04-27,,,,
rel_2be7470d259b,art_6b3550f04b52,Tra'zae Clinton,GONE WILD,2025-05-31,,,,
rel_4aa4145f7f13,art_6b3550f04b52,Tra'zae Clinton,Influenced,2020-04-23,,,,
rel_dfd0e7c0c4fe,art_6b3550f04b52,Tra'zae Clinton,IT'S BEEN FUN,2024-05-03,,,,
rel_747e6ed91c17,art_6b3550f04b52,Tra'zae Clinton,JIMMY BONEZ,2023-10-26,,,,
rel_efc52dea5bd4,art_6b3550f04b52,Tra'zae Clinton,JUNGLE LOVE,2023-05-01,,,,
rel_c1184ab58d03,art_6b3550f04b52,Tra'zae Clinton,JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_64c4ab42095d,art_6b3550f04b52,Tra'zae Clinton,JUST LIKE DAT,2021-05-01,,,,
rel_7d945b523274,art_6b3550f04b52,Tra'zae Clinton,KAHOOTZ,2025-05-31,,,,
rel_7152c70e6306,art_6b3550f04b52,Tra'zae Clinton,LOVE 2 LOVE U,2024-05-03,,,,
rel_a9661bc686fe,art_6b3550f04b52,Tra'zae Clinton,Love Crazy (Tra'zae Clinton Remix),2023-09-01,,,,
rel_c63be8d8d141,art_6b3550f04b52,Tra'zae Clinton,MAD AT ME,2025-05-03,,,,
rel_45803fbbbd58,art_6b3550f04b52,Tra'zae Clinton,MOONLIGHT,2023-10-26,,,,
rel_7bb538ab8891,art_6b3550f04b52,Tra'zae Clinton,N2U,2022-04-27,,,,
rel_103896b38273,art_6b3550f04b52,Tra'zae Clinton,NO JOKE,2021-09-10,,,,
rel_f92ec5a9d2e4,art_6b3550f04b52,Tra'zae Clinton,Play 2 Much,2020-03-25,,,,
rel_c7b761fd15c0,art_6b3550f04b52,Tra'zae Clinton,PRETTY GANGSTAA,2024-05-03,,,,
rel_8966c499e6ee,art_6b3550f04b52,Tra'zae Clinton,REASON,2023-05-29,,,,
rel_25f87b1ec6ad,art_6b3550f04b52,Tra'zae Clinton,Show Me The Money (Tra'zae Clinton Remix),2023-09-01,,,,
rel_99e8d9c55c95,art_6b3550f04b52,Tra'zae Clinton,SIR NOSE BETTER,2024-05-03,,,,
rel_0fe18edf18fd,art_6b3550f04b52,Tra'zae Clinton,SNOOPIN,2022-10-05,,,,
rel_a9de5988c6c5,art_6b3550f04b52,Tra'zae Clinton,SOLD OUT,2024-12-23,,,,
rel_c8b765a55aab,art_6b3550f04b52,Tra'zae Clinton,THE TOP,2023-05-01,,,,
rel_607ca4d92ad0,art_6b3550f04b52,Tra'zae Clinton,THIS GUY,2025-05-03,,,,
rel_d6f8c0b293cb,art_6b3550f04b52,Tra'zae Clinton,TIME 4 U,2022-08-17,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_bbf00f4fd7be,art_6b3550f04b52,Tra'zae Clinton,Tra'zombipulation,2020-05-02,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_00c7001c9a1e,art_6b3550f04b52,Tra'zae Clinton,TRAZZBERRY,2023-10-17,,,,
rel_2297c916ce03,art_6b3550f04b52,Tra'zae Clinton,TRUNKENTELECHY,2022-04-28,,,,
rel_d0692af73774,art_6b3550f04b52,Tra'zae Clinton,TRY AGAIN,2025-05-03,,,,
rel_9fe2e437fb57,art_6b3550f04b52,Tra'zae Clinton,WAT YOU TALKIN BOUT,2025-05-31,,,,
rel_f26d95ea39ae,art_6b3550f04b52,Tra'zae Clinton,West Dat Smell,2020-04-26,,,,
rel_be6ce86c9386,art_6b3550f04b52,Tra'zae Clinton,WILD CHILD,2022-04-26,,,,
rel_84dd150af378,art_6b3550f04b52,Tra'zae Clinton,YOU'RE THE ONLY ONE I TRUST,2022-09-24,,,,
rel_e3f391eadd1e,art_d1ef8c0c246a,"Tra'zae Clinton, Ai Takeishi, Benjamin Lepage, Ishan Cooper",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_03602021a89b,art_10e362622139,"Tra'zae Clinton, Benjamin Lepage, Bouvier Richardson, Brad Foutch, Kasino, Ricky Tan, Young Poppi",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_f7aaf6bf8ea5,art_d3005a77a3ce,"Tra'zae Clinton, BIG SCUD",TIME 4 U,2022-08-17,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_2bc2e18eda45,art_2e4c259db0e4,"Tra'zae Clinton, Danny Bedrosian",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_9fca08991cdb,art_3264cfa2e841,"Tra'zae Clinton, FLO C.REV",TIME 4 U,2022-08-17,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_882871ed1c1d,art_71fd6f160c5f,"Tra'zae Clinton, Garrett Shider",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_97b257ce3ee5,art_c509288f7c2d,"Tra'zae Clinton, Ishan Cooper, Benjamin Lepage",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_d671f4669422,art_dab3997e8fee,"Tra'zae Clinton, Margaret Atyants, Cleome Bova, Chas Bronz, Ai Takeishi",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_bf7455fedcd0,art_497e2859f9a5,"Tra'zae Clinton, PVSO PAID",TIME 4 U,2022-08-17,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_e4fe79d2a162,art_c5cdb6f14c17,"Tra'zae Clinton, Scottie Clinton, Brad Foutch",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_8f110e63d9e8,art_8a4542940478,"Tra'zae Clinton, STEVE BOYD",TIME 4 U,2022-08-17,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_cf1e502470c1,art_4b831a1a6f2e,"Tra'zae Clinton, Tristano, Henry Ott",JUNIE BUG,2022-05-04,original,standard,Legacy Era (2016–present),"Funk, R&B, P-Funk"
rel_60df56e12bbe,art_c755222cb2e3,Trae Crowder,Trash Daddy,2025-03-13,,,,
rel_c9ba427f5946,art_c755222cb2e3,Trae Crowder,wellRED Live from Lexington,2019-04-19,,,,
rel_66b8c3dfc7ba,art_da26fc6c7a37,Trey Lewd,Drop The Line,1992-09-15,original,standard,Transition Era (1982–1992),"Funk, R&B, P-Funk"
rel_9145a951b5fd,art_2728f9dccc48,TreyLewd,Drop The Line,1992,,,,
rel_bffd84a2c440,art_723201cb1267,U.S. music with Funkadelic,,1972,,,,
rel_04b6a2d1a753,art_723201cb1267,U.S. music with Funkadelic,I Miss My Baby,1972,original,standard,Classic P-Funk (1970–1981),"Psychedelic Rock, Funk, P-Funk"
rel_9016c826b537,art_348ee00c7034,Umar Bin Hassan,Are We Trapped,2015-03-27,,,,
rel_351b6911e38c,art_348ee00c7034,Umar Bin Hassan,Be Bop Or Be Dead,1993-07-22,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_bf43d967dbfe,art_348ee00c7034,Umar Bin Hassan,Bum Rush,2016-08-12,,,,
rel_18daca990666,art_348ee00c7034,Umar Bin Hassan,Memoirs Of A Shoe Shine Boy,2015-05-21,,,,
rel_959c4c8e24e8,art_51cce90b6cdf,Various Artists,Dance On The Wild Side,1993-08-30,compilation,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_c45856371af0,art_51cce90b6cdf,Various Artists,Friday,1995-04-11,soundtrack,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_3fb030cea813,art_51cce90b6cdf,Various Artists,Funkcronomicon,1995-07-18,compilation,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_f662e52b3b0e,art_51cce90b6cdf,Various Artists,Groovegrass 101 Featuring Groovegrass Boyz,1998-11-24,original,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_73616ce3b3e6,art_51cce90b6cdf,Various Artists,Rest in P,1994,compilation,standard,Comeback Era (1993–2004),"Funk, R&B, P-Funk"
rel_2d902218a4f6,art_51cce90b6cdf,Various Artists,Shamika and Various artists,2026-02-07,,,,
rel_f5b31f89a02b,art_c0725e8878f8,Various Artists featuring Bootsy Collins / Bernie Worrell / Dennis Chambers,In From The Storm - The Music Of Jimi Hendrix,1995-10-24,original,standard,Comeback Era (1993–2004),"Funk, P-Funk, Boogie"
rel_54b13cb300d4,art_38a09b92afdb,Various P-Funk members,The Big Ol' Nasty Getdown Volume 1,2010-08-11,original,standard,Late Career (2005–2015),"Funk, R&B, P-Funk"
rel_60f3d575140e,art_10c818e8f44a,Well Red,Respect Due,1988,original,standard,Transition Era (1982–1992),"Funk, R&B, P-Funk"
rel_c4fe40f5bec4,art_bd622b0240d5,William Bootsy Collins,The One Giveth the Count Taketh Away,1982-05,original,standard,Transition Era (1982–1992),"Funk, P-Funk, Boogie"
